"ID","Binomial","Class","Latitude","Longitude","FW_realm","FW_biome","Units","n_datapoints","mean","median","min","max","sd","min_year","max_year","duration"
946,"Gastrophryne_carolinensis","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.291609103144038,-0.375546581352139,-0.688211486406341,0.272868236534468,0.452825813938954,1986,1990,4
947,"Gastrophryne_carolinensis","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.212040915212768,-0.250535864946162,-0.713094647027625,0.366002716068877,0.450680455702845,1986,1990,4
948,"Gastrophryne_carolinensis","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,-0.0414071031356751,-0.0385371285649855,-0.0785087070603847,-0.00803395753629532,0.029233702890128,1979,1995,16
949,"Dryophytes_femoralis","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.15051499783199,0.150514997831989,-1.99563519459755,1.09254520760561,1.48445544707935,1986,1990,4
950,"Dryophytes_femoralis","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.150514997831991,0.207034754486287,-1.98227123303957,0.966141732739033,1.28248982686435,1986,1990,4
951,"Dryophytes_versicolor","Amphibia",44.3525,-78.29722,"Nearctic","Large lakes","Total number of males observed",15,0.0174741286422408,-0.0129094696379457,-0.409369470452819,0.607737124219653,0.229798219550798,1978,1993,15
952,"Notophthalmus_perstriatus","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.365224460689137,-0.346152754052326,-0.817344971441931,0.0487526367900344,0.354408710259185,1986,1990,4
953,"Notophthalmus_viridescens","Amphibia",41.72556,-85.85278,"Nearctic","Temperate floodplain rivers and wetlands","Number of individuals captured",4,-0.058520801508342,-0.0371911815829281,-0.210853365314893,0.0511525224473813,0.12449619086313,1991,1995,4
954,"Notophthalmus_viridescens","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,0.0106373176051586,-0.0291629405192613,-0.127183521816489,0.239406534412286,0.14062498890518,1979,1995,16
958,"Pseudacris_crucifer","Amphibia",41.72556,-85.85278,"Nearctic","Temperate floodplain rivers and wetlands","Number of individuals captured",4,-0.0752574989159952,-0.0831657108832625,-0.8750612633917,0.740362689494244,0.683124470408073,1991,1995,4
959,"Pseudacris_crucifer","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,-0.0306820813653778,0.0378755011665352,-0.393122716973923,0.253731615352445,0.246534807925823,1979,1995,16
960,"Pseudacris_nigrita","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,-0.109887768213402,-0.131327258454095,-0.23112445731948,0.0655944523958833,0.0987107746700256,1979,1995,16
961,"Pseudacris_ocularis","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.325257498915995,0,-1.69019608002851,0.389166084364532,0.931789920106836,1986,1990,4
962,"Pseudacris_ocularis","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.325257498915996,-0.301029995663981,-1.63346845557959,0.934498451243568,1.18711894264037,1986,1990,4
963,"Pseudacris_ornata","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,-0.0708717391348836,-0.0811842919268354,-0.373848096894931,0.188436026657515,0.166565626612005,1979,1995,16
964,"Pseudacris_maculata","Amphibia",40.66639,-105.46722,"Nearctic","Temperate floodplain rivers and wetlands","Number of males",2,0.206261004272517,0.206261004272517,-0.0217192496932364,0.434241258238271,0.322412767111631,1986,1988,2
965,"Pseudacris_maculata","Amphibia",40.59556,-105.845,"Nearctic","Temperate floodplain rivers and wetlands","Number of males",2,-0.166438681457988,-0.166438681457988,-0.439332693830263,0.106455330914287,0.385930413387283,1986,1988,2
966,"Pseudacris_maculata","Amphibia",41.72556,-87.85278,"Nearctic","Temperate floodplain rivers and wetlands","Number of individuals captured",4,-0.055462187404089,-0.198970004336019,-0.726998727936262,0.903089986991944,0.798117072312581,1991,1995,4
967,"Lithobates_capito","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",3,-0.0107282277904673,-0.208275942427083,-0.503855507966907,0.679946767022588,0.616129678911987,1986,1989,3
973,"Lithobates_pipiens","Amphibia",40.85972,-105.58944,"Nearctic","Temperate floodplain rivers and wetlands","Number of individuals",2,-0.195544297585339,-0.195544297585339,-0.410393750366065,0.0193051551953869,0.30384300999094,1977,1979,2
974,"Lithobates_pipiens","Amphibia",41.96694,-82.53278,"Nearctic","Large lakes","Number of individuals observed",3,-0.0256133434109076,-0.0118992232997077,-0.43549501511542,0.370554208182405,0.403199572684018,1991,1994,3
975,"Lithobates_pipiens","Amphibia",41.72556,-87.85278,"Nearctic","Temperate floodplain rivers and wetlands","Number of individuals captured",4,0.211274510003564,0.0334733948153066,-0.1249387366083,0.903089986991944,0.468015459446676,1991,1995,4
977,"Lithobates_sylvaticus","Amphibia",38.04167,-76.85417,"Nearctic","Temperate coastal rivers","Number of breeding adults",5,-0.048607609737259,0.193820026016112,-0.748188027006201,0.301029995663981,0.434565373595351,1977,1982,5
978,"Lithobates_sylvaticus","Amphibia",38.04167,-76.85417,"Nearctic","Temperate coastal rivers","Number of breeding adults",5,-0.172339460366744,-0.0377885608893997,-0.903089986991944,0.176091259055681,0.429179736444704,1977,1982,5
979,"Lithobates_sylvaticus","Amphibia",38.571111,-79.0275,"Nearctic","Temperate coastal rivers","Number of juveniles",5,-0.113540471757501,0.411918882016352,-2.33301521230038,1.29299861980773,1.45705000388515,1974,1979,5
980,"Lithobates_sylvaticus","Amphibia",38.571111,-79.0275,"Nearctic","Temperate coastal rivers","Number of breeding adults",6,-0.065377145963391,-0.028965978704494,-0.629289644818873,0.651506049961327,0.436200826843478,1976,1982,6
981,"Lithobates_sylvaticus","Amphibia",38.49556,-78.46472,"Nearctic","Temperate coastal rivers","Number of breeding adults",7,0.000551488687604585,-0.152717805214561,-0.792391689498254,1.17460394773251,0.665262122761272,1975,1982,7
982,"Lithobates_sylvaticus","Amphibia",38.49556,-78.46472,"Nearctic","Temperate coastal rivers","Number of breeding adults",7,-0.128959909056813,-0.12895990905636,-0.128959909058302,-0.12895990905603,9.28393916645337e-13,1975,1982,7
983,"Lithobates_sylvaticus","Amphibia",38.49556,-78.46472,"Nearctic","Temperate coastal rivers","Number of breeding adults",7,-0.0982990733824919,-0.098672617083374,-0.14121587687946,-0.054731238339093,0.0341487885629756,1975,1982,7
984,"Lithobates_sylvaticus","Amphibia",38.49556,-78.46472,"Nearctic","Temperate coastal rivers","Number of breeding adults",7,-0.0634160785701352,-0.0634160785693743,-0.0634160785762199,-0.0634160785653766,4.31913746762842e-12,1975,1982,7
985,"Lithobates_sphenocephalus","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.0420781606205153,-0.366521124959421,-1.8839767124683,2.44870631990508,1.92480312192932,1986,1990,4
986,"Lithobates_sphenocephalus","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,-0.141852390605605,-0.141852156888522,-0.887414124105044,0.363070207198792,0.31053695193898,1979,1995,16
987,"Lithobates_yavapaiensis","Amphibia",33.01667,-110.01722,"Nearctic","Xeric freshwaters and endorheic basins","Number of adults",5,-0.130089259506438,-0.118689787331298,-0.453279127868608,0.150859388676621,0.217211163587918,1991,1996,5
988,"Scaphiopus_holbrookii","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.0714915623070262,-0.0454384869722545,-1.13984070590703,0.944751430623434,0.953717234759725,1986,1990,4
989,"Scaphiopus_holbrookii","Amphibia",29.68333,-82,"Nearctic","Tropical and subtropical coastal rivers","Total number of individuals caught (marked and unmarked)",4,-0.0714915623070262,-0.0454384869722545,-1.13984070590703,0.944751430623434,0.953717234759725,1986,1990,4
990,"Scaphiopus_holbrookii","Amphibia",33.27806,-81.72944,"Nearctic","Temperate coastal rivers","Number of breeding females",16,0.0363390885262314,-0.0161350053841614,-0.0515667088655295,0.180382232399636,0.0915738321968374,1979,1995,16
1075,"Trichechus_manatus","Mammalia",28.849043,-82.608588,"Nearctic","Tropical and subtropical coastal rivers","Number of individuals",27,0.0298286875623911,0.0264275659140378,0.0264275659140374,0.034080089622833,0.00387500600871908,1968,1997,29
1076,"Trichechus_manatus","Mammalia",28.93472,-81.34111,"Nearctic","Tropical and subtropical coastal rivers","Number of individuals",29,0.0388249879168948,0.0334982174587526,0.0334533807437252,0.133538908370217,0.0184412135447382,1970,1999,29
1085,"Crocodylus_acutus","Reptilia",18.515,-71.66083,"Neotropical","Tropical and subtropical coastal rivers","Individuals",17,-0.0207166187124331,-0.020716618712433,-0.0207166187124335,-0.020716618712433,1.65920202082114e-16,1980,1997,17
1087,"Melanosuchus_niger","Reptilia",-0.58333,-75.5,"Neotropical","Tropical and subtropical floodplain rivers and wetland complexes","Unknown",10,0.000330263555008603,0.000330263555008648,-0.000981466898949179,0.00164199400896603,0.0013826853035707,1985,1995,10
1088,"Melanosuchus_niger","Reptilia",-12.25,-71,"Neotropical","Tropical and subtropical upland rivers","Number of individuals",14,0.0317596786170125,0.025712328991315,-0.105180792911189,0.145047894108135,0.0910836261423947,1971,1985,14
1106,"Coregonus_albula","Actinopteri",61.01,22.15,"Palearctic","Polar freshwaters","Billions of eggs",10,0.000274870842815091,-0.0063347593270039,-0.0163904161881692,0.0243229560247504,0.0140634358084566,1980,1990,10
1107,"Coregonus_lavaretus","Actinopteri",47.35,9.3,"Palearctic","Temperate floodplain rivers and wetlands","Millions of larvae",14,0.0387106715256267,0.0387106715256375,0.0387106715252163,0.0387106715261383,3.59289439021951e-13,1962,1984,22
1108,"Coregonus_lavaretus","Actinopteri",47.58333,9.46667,"Palearctic","Temperate floodplain rivers and wetlands","Millions of larvae",14,0.0341264350418672,0.0389661633720547,-0.0166329747741567,0.0845994953209481,0.0351189927757178,1970,1984,14
1132,"Rutilus_rutilus","Actinopteri",50.06667,13.93333,"Palearctic","Temperate floodplain rivers and wetlands","Millions of eggs",8,-0.00202650465856291,-0.00202650465788779,-0.00202650466376131,-0.00202650465648047,2.43412738739109e-12,1964,1978,14
1135,"Salmo_trutta","Actinopteri",54.34472,-2.95167,"Palearctic","Temperate floodplain rivers and wetlands","Eggs per 60 mÂ²",20,-0.00694168473066525,-0.00694168473074175,-0.00694168473103307,-0.00694168472988865,3.73132388358918e-13,1967,1990,23
1146,"Bufo_bufo","Amphibia",52.33333,-1.28333,"Palearctic","Temperate floodplain rivers and wetlands","Number of frogs",9,-0.12374687963232,-0.123746879631937,-0.123746879639719,-0.123746879625602,5.36611347420013e-12,1990,1999,9
1147,"Bufo_bufo","Amphibia",53.41806,9.46167,"Palearctic","Temperate floodplain rivers and wetlands","Number of individuals",10,0.00661693406710326,0.00661693406634045,0.00661693406282193,0.00661693407287478,3.68857469141189e-12,1980,1990,10
1148,"Epidalea_calamita","Amphibia",54.09833,-3.23083,"Palearctic","Temperate floodplain rivers and wetlands","Number of spawn strings laid",6,-0.0271212162496166,-0.0221018312460267,-0.535113201697349,0.455931955649724,0.340804058072242,1983,1989,6
1149,"Hyla_arborea","Amphibia",51.33333,3.66667,"Palearctic","Temperate floodplain rivers and wetlands","Maximum number of males observed on one evening/night",5,-0.127364419517435,-0.365755325300636,-0.755874855672491,0.806179973983887,0.664503441561013,1981,1986,5
1150,"Hyla_arborea","Amphibia",51.33333,3.66667,"Palearctic","Temperate floodplain rivers and wetlands","Maximum number of males observed on one evening/night",5,-0.11302302610461,0.0505210465664968,-1.9340217807074,1.46689558612777,1.24680455310653,1981,1986,5
1151,"Hyla_arborea","Amphibia",51.33333,3.66667,"Palearctic","Temperate floodplain rivers and wetlands","Maximum number of males observed on one evening/night",5,0.0577591078493938,0.176091259055681,-0.414973347970818,0.367976785294594,0.320858567939492,1981,1986,5
1152,"Hyla_arborea","Amphibia",51.33333,3.66667,"Palearctic","Temperate floodplain rivers and wetlands","Maximum number of males observed on one evening/night",5,-0.0795880017344076,0.0791812460476248,-0.954242509439325,0.812913356642855,0.814142273248987,1981,1986,5
1153,"Hyla_arborea","Amphibia",51.33333,3.66667,"Palearctic","Temperate floodplain rivers and wetlands","Maximum number of males observed on one evening/night",4,0.0440228147639205,0.0241523397872775,-0.801632346233166,0.929418925714293,0.840099355888056,1982,1986,4
1154,"Hyla_arborea","Amphibia",51.33333,3.66667,"Palearctic","Temperate floodplain rivers and wetlands","Total number of males",3,4.62028238295646e-18,-0.045389288349639,-0.347606137705337,0.392995426054976,0.37238126924393,1981,1984,3
1158,"Rana_temporaria","Amphibia",47.04139,7.47222,"Palearctic","Temperate floodplain rivers and wetlands","Number of egg masses",22,-0.0189640394805024,-0.0419445150731505,-0.108112194857316,0.135011366331936,0.0683826555442621,1975,1997,22
1159,"Rana_temporaria","Amphibia",47.04139,7.47222,"Palearctic","Temperate floodplain rivers and wetlands","Number of egg masses",20,-0.0163951071032141,-0.0191653964259604,-0.0883690988742241,0.0611194633132888,0.0560515222679338,1975,1995,20
1162,"Rana_temporaria","Amphibia",46.97778,7.46056,"Palearctic","Temperate floodplain rivers and wetlands","Number of egg masses",27,-0.00403351530573646,0.0126296878286736,-0.181806003077663,0.137775646715593,0.0745222147962582,1970,1997,27
1163,"Rana_temporaria","Amphibia",46.97778,7.46056,"Palearctic","Temperate floodplain rivers and wetlands","Number of egg masses",25,-0.00056447570298815,-0.0114981097272344,-0.0146682024385529,0.0367535272033468,0.0196859756759078,1970,1995,25
1353,"Castor_fiber","Mammalia",59.8,13.05,"Palearctic","Polar freshwaters","colonies/km2",11,0.0311293346202006,0.0311293346202006,0.0311293346202005,0.0311293346202006,5.25480928080668e-17,1976,1987,11
1354,"Castor_fiber","Mammalia",63,17.5,"Palearctic","Polar freshwaters","colonies/km2",10,0.045229767099463,0.045229767099463,0.0452297670994629,0.0452297670994631,5.76851710534784e-17,1976,1986,10
1355,"Castor_fiber","Mammalia",51.75,4.83333,"Palearctic","Temperate floodplain rivers and wetlands","Number of beavers",5,0.451104902006422,0.198411245342188,0.111727546793819,1.43328012460721,0.558677381538112,1988,1993,5
1359,"Neomys_fodiens","Mammalia",58.45,92.21667,"Palearctic","Polar freshwaters","Number of individuals per 100 trap nights",10,0.0961807867916133,0.0961807867917502,0.0961807867904867,0.096180786792303,6.4851537675515e-13,1973,1983,10
1360,"Neomys_fodiens","Mammalia",58.45,92.21667,"Palearctic","Polar freshwaters","Number of individuals per 100 trap nights",10,0.0167191887351952,0.016719188735573,0.0167191887333985,0.0167191887366345,1.32714760906369e-12,1973,1983,10
1362,"Pusa_hispida","Mammalia",61.25,28.25,"Palearctic","Polar freshwaters","Individuals",19,-0.00881532038388229,-0.0250858329719983,-0.0250858329719987,0.0190769869100311,0.0218868562812976,1971,1990,19
1363,"Pusa_hispida","Mammalia",61,31.5,"Palearctic","Large lakes","Individuals",13,0.00148501193810665,0.00148501193810624,0.00148501193810624,0.00148501193810713,4.6175325779241e-16,1979,1992,13
1365,"Alligator_sinensis","Reptilia",30.93333,118.33333,"Palearctic","Temperate floodplain rivers and wetlands","Number of individuals",12,-0.073401132690066,-0.0331563913186477,-0.167251695239644,-0.0197953115119061,0.0695469791857129,1986,1998,12
2332,"Salmo_salar","Actinopteri",61.46667,11.05,"Palearctic","Polar freshwaters","Number of adults",20,-0.0188251239482664,-0.013974378319836,-0.437863804183774,0.302349431267984,0.191369835668532,1982,2002,20
2333,"Salmo_salar","Actinopteri",63.3,9.83333,"Palearctic","Polar freshwaters","Number of adults",23,0.0127301523298827,-0.0152999784388568,-0.112131923116841,0.135611366580406,0.0725029862595891,1979,2002,23
2335,"Salmo_salar","Actinopteri",61.52556,5.75417,"Palearctic","Polar freshwaters","Number of adults",4,0.115720203901263,0.098600897509205,-0.293339041840543,0.559018062427185,0.361494413588232,1998,2002,4
2336,"Salmo_salar","Actinopteri",66.83167,15.36056,"Palearctic","Polar freshwaters","Individuals / 100mÂ²",21,0.000274435921696836,0.000484397132193393,-0.194721082254874,0.296245667826065,0.131098381185294,1976,1997,21
2337,"Salmo_salar","Actinopteri",59.48333,6.25,"Palearctic","Polar freshwaters","Number of fry (0+) per 100 m2",25,0.00471058916111278,0.0275277775206424,-0.29719369648782,0.180213031036233,0.121426500475258,1978,2003,25
2338,"Salmo_salar","Actinopteri",61.40444,7.91389,"Palearctic","Polar freshwaters","Females per mÂ²",6,-0.135485559440476,0,-0.812913356642855,0,0.331870488144686,1988,1994,6
2339,"Salmo_trutta","Actinopteri",61.22417,10.4275,"Palearctic","Polar freshwaters","Individuals",33,0.00859506444098063,0.00298646581786155,-0.0956454304498453,0.201873109857296,0.0669185080808745,1970,2003,33
2344,"Salmo_trutta","Actinopteri",61.40444,7.91389,"Palearctic","Polar freshwaters","Females per mÂ²",6,0.114358095311722,0.132716464077302,-0.213879819945081,0.322707540408619,0.187733838099117,1988,1994,6
2347,"Salmo_trutta","Actinopteri",66.83167,15.36056,"Palearctic","Polar freshwaters","Individuals per 100mÂ²",21,-9.21378101714953e-05,-0.00220489774758792,-0.0212397372189419,0.0291124958014384,0.0158512152072185,1976,1997,21
2348,"Salmo_trutta","Actinopteri",59.48333,6.25,"Palearctic","Polar freshwaters","Individuals per 100mÂ²",25,0.00899793468974811,0.00899793468992205,0.00899793468895149,0.00899793469057353,6.05669492775426e-13,1978,2003,25
2401,"Salmo_salar","Actinopteri",62.68472,8.13194,"Palearctic","Polar freshwaters","Proportion wild fish caugt during fishing ",16,-0.0192626621021535,-0.0192626621016995,-0.0192626621041632,-0.0192626621010195,1.13290655432599e-12,1987,2003,16
2402,"Salmo_salar","Actinopteri",58.88028,11.53861,"Palearctic","Polar freshwaters","Number of fish per 100 km2 (0+ and 1+)",6,-0.0443779815674616,0.0192582603568397,-0.518513939877888,0.397940008672038,0.322403213056664,1997,2003,6
2403,"Salmo_salar","Actinopteri",63.46667,10.93333,"Palearctic","Polar freshwaters","Number of fish per 100 km2 (0+ og 1+)",12,0.0139025180202313,0.0139025180198446,0.0139025180179522,0.0139025180234303,1.89136361982743e-12,1992,2004,12
2406,"Salmo_salar","Actinopteri",59.70333,10.52028,"Palearctic","Polar freshwaters","Number of fry (0+) per 100 m2",14,-0.0518229308412904,0.0554485211294189,-0.867762024650201,0.528273777167044,0.417665145807766,1986,2000,14
