"","sci_name","Group"
"14116","Nemuroglanis furcatus","Fish"
"14117","Nemuroglanis lanceolatus","Fish"
"14118","Nemuroglanis mariai","Fish"
"14119","Nemuroglanis pauciradiatus","Fish"
"14120","Neoarius berneyi","Fish"
"14121","Neoarius graeffei","Fish"
"14122","Neoarius leptaspis","Fish"
"14123","Neoarius midgleyi","Fish"
"14124","Neoarius paucus","Fish"
"14125","Neoarius taylori","Fish"
"14126","Neoarius utarus","Fish"
"14127","Neobola kinondo","Fish"
"14128","Neobola moeruensis","Fish"
"14129","Neobola stellae","Fish"
"14130","Neochanna apoda","Fish"
"14131","Neochanna burrowsius","Fish"
"14132","Neochanna cleaveri","Fish"
"14133","Neochanna diversus","Fish"
"14134","Neochanna heleios","Fish"
"14135","Neocottus thermalis","Fish"
"14136","Neocottus werestschagini","Fish"
"14137","Neodontobutis aurarmus","Fish"
"14138","Neoeucirrhichthys maydelli","Fish"
"14139","Neofundulus aureomaculatus","Fish"
"14140","Neofundulus parvipinnis","Fish"
"14141","Neogastromyzon brunei","Fish"
"14142","Neogastromyzon chini","Fish"
"14143","Neogastromyzon crassiobex","Fish"
"14144","Neogastromyzon kottelati","Fish"
"14145","Neogastromyzon nieuwenhuisii","Fish"
"14146","Neogastromyzon pauciradiatus","Fish"
"14147","Neogobius caspius","Fish"
"14148","Neogobius fluviatilis","Fish"
"14149","Neogobius melanostomus","Fish"
"14150","Neogobius pallasi","Fish"
"14151","Neoheterandria tridentiger","Fish"
"14152","Neohomaloptera johorensis","Fish"
"14153","Neolebias ansorgii","Fish"
"14154","Neolebias axelrodi","Fish"
"14155","Neolebias gossei","Fish"
"14156","Neolebias kerguennae","Fish"
"14157","Neolebias lozii","Fish"
"14158","Neolebias powelli","Fish"
"14159","Neolebias spilotaenia","Fish"
"14160","Neolebias trewavasae","Fish"
"14161","Neolebias trilineatus","Fish"
"14162","Neolebias unifasciatus","Fish"
"14163","Neolissochilus blanci","Fish"
"14164","Neolissochilus hendersoni","Fish"
"14165","Neolissochilus paucisquamatus","Fish"
"14166","Neolissochilus soro","Fish"
"14167","Neolissochilus soroides","Fish"
"14168","Neolissochilus subterraneus","Fish"
"14169","Neolissochilus sumatranus","Fish"
"14170","Neolissochilus thienemanni","Fish"
"14171","Neolissochilus vittatus","Fish"
"14172","Neonoemacheilus labeosus","Fish"
"14173","Neoophorus regalis","Fish"
"14174","Neoplecostomus bandeirante","Fish"
"14175","Neoplecostomus botucatu","Fish"
"14176","Neoplecostomus corumba","Fish"
"14177","Neoplecostomus espiritosantensis","Fish"
"14178","Neoplecostomus franciscoensis","Fish"
"14179","Neoplecostomus granosus","Fish"
"14180","Neoplecostomus microps","Fish"
"14181","Neoplecostomus paranensis","Fish"
"14182","Neoplecostomus ribeirensis","Fish"
"14183","Neoplecostomus selenae","Fish"
"14184","Neoplecostomus watersi","Fish"
"14185","Neoplecostomus yapo","Fish"
"14186","Neosalanx anderssoni","Fish"
"14187","Neosalanx jordani","Fish"
"14188","Neosalanx reganius","Fish"
"14189","Neosiluroides cooperensis","Fish"
"14190","Neosilurus ater","Fish"
"14191","Neosilurus brevidorsalis","Fish"
"14192","Neosilurus equinus","Fish"
"14193","Neosilurus gjellerupi","Fish"
"14194","Neosilurus gloveri","Fish"
"14195","Neosilurus hyrtlii","Fish"
"14196","Neosilurus idenburgi","Fish"
"14197","Neosilurus mollespiculum","Fish"
"14198","Neosilurus novaeguineae","Fish"
"14199","Neosilurus pseudospinosus","Fish"
"14200","Neostethus bicornis","Fish"
"14201","Neostethus geminus","Fish"
"14202","Neostethus lankesteri","Fish"
"14203","Neostethus robertsi","Fish"
"14204","Neostethus thessa","Fish"
"14205","Neotoca bilineata","Fish"
"14206","Nimbapanchax jeanpoli","Fish"
"14207","Nimbapanchax petersi","Fish"
"14208","Nimbapanchax viridis","Fish"
"14209","Ninnigobius canestrinii","Fish"
"14210","Ninnigobius montenegrensis","Fish"
"14211","Niobichthys ferrarisi","Fish"
"14212","Nipponocypris sieboldii","Fish"
"14213","Nocomis asper","Fish"
"14214","Nocomis biguttatus","Fish"
"14215","Nocomis effusus","Fish"
"14216","Nocomis leptocephalus","Fish"
"14217","Nocomis micropogon","Fish"
"14218","Nocomis platyrhynchus","Fish"
"14219","Nocomis raneyi","Fish"
"14220","Nomorhamphus celebensis","Fish"
"14221","Nomorhamphus kolonodalensis","Fish"
"14222","Nomorhamphus lanceolatus","Fish"
"14223","Nomorhamphus liemi","Fish"
"14224","Nomorhamphus megarrhamphus","Fish"
"14225","Nomorhamphus pectoralis","Fish"
"14226","Nomorhamphus rex","Fish"
"14227","Nomorhamphus rossi","Fish"
"14228","Nomorhamphus sagittarius","Fish"
"14229","Nomorhamphus towoetii","Fish"
"14230","Nomorhamphus viviparus","Fish"
"14231","Nomorhamphus weberi","Fish"
"14232","Notarius cookei","Fish"
"14233","Notarius grandicassis","Fish"
"14234","Notarius neogranatensis","Fish"
"14235","Notarius planiceps","Fish"
"14236","Notarius quadriscutis","Fish"
"14237","Notemigonus crysoleucas","Fish"
"14238","Notesthes robusta","Fish"
"14239","Nothobranchius albertinensis","Fish"
"14240","Nothobranchius albimarginatus","Fish"
"14241","Nothobranchius angelae","Fish"
"14242","Nothobranchius annectens","Fish"
"14243","Nothobranchius attenboroughi","Fish"
"14244","Nothobranchius balamaensis","Fish"
"14245","Nothobranchius bellemansi","Fish"
"14246","Nothobranchius bojiensis","Fish"
"14247","Nothobranchius boklundi","Fish"
"14248","Nothobranchius brieni","Fish"
"14249","Nothobranchius capriviensis","Fish"
"14250","Nothobranchius cardinalis","Fish"
"14251","Nothobranchius chochamandai","Fish"
"14252","Nothobranchius cooperi","Fish"
"14253","Nothobranchius derhami","Fish"
"14254","Nothobranchius ditte","Fish"
"14255","Nothobranchius eggersi","Fish"
"14256","Nothobranchius elongatus","Fish"
"14257","Nothobranchius elucens","Fish"
"14258","Nothobranchius fasciatus","Fish"
"14259","Nothobranchius flagrans","Fish"
"14260","Nothobranchius flammicomantis","Fish"
"14261","Nothobranchius foerschi","Fish"
"14262","Nothobranchius furzeri","Fish"
"14263","Nothobranchius fuscotaeniatus","Fish"
"14264","Nothobranchius geminus","Fish"
"14265","Nothobranchius guentheri","Fish"
"14266","Nothobranchius hassoni","Fish"
"14267","Nothobranchius hengstleri","Fish"
"14268","Nothobranchius hoermanni","Fish"
"14269","Nothobranchius insularis","Fish"
"14270","Nothobranchius interruptus","Fish"
"14271","Nothobranchius itigiensis","Fish"
"14272","Nothobranchius ivanovae","Fish"
"14273","Nothobranchius janpapi","Fish"
"14274","Nothobranchius jubbi","Fish"
"14275","Nothobranchius kadleci","Fish"
"14276","Nothobranchius kafuensis","Fish"
"14277","Nothobranchius kardashevi","Fish"
"14278","Nothobranchius kilomberoensis","Fish"
"14279","Nothobranchius kirki","Fish"
"14280","Nothobranchius korthausae","Fish"
"14281","Nothobranchius krammeri","Fish"
"14282","Nothobranchius krysanovi","Fish"
"14283","Nothobranchius kwalensis","Fish"
"14284","Nothobranchius lourensi","Fish"
"14285","Nothobranchius lucius","Fish"
"14286","Nothobranchius luekei","Fish"
"14287","Nothobranchius makondorum","Fish"
"14288","Nothobranchius malaissei","Fish"
"14289","Nothobranchius matanduensis","Fish"
"14290","Nothobranchius melanospilus","Fish"
"14291","Nothobranchius microlepis","Fish"
"14292","Nothobranchius milvertzi","Fish"
"14293","Nothobranchius moameensis","Fish"
"14294","Nothobranchius neumanni","Fish"
"14295","Nothobranchius niassa","Fish"
"14296","Nothobranchius nikiforovi","Fish"
"14297","Nothobranchius nubaensis","Fish"
"14298","Nothobranchius ocellatus","Fish"
"14299","Nothobranchius oestergaardi","Fish"
"14300","Nothobranchius orthonotus","Fish"
"14301","Nothobranchius ottoschmidti","Fish"
"14302","Nothobranchius palmqvisti","Fish"
"14303","Nothobranchius patrizii","Fish"
"14304","Nothobranchius pienaari","Fish"
"14305","Nothobranchius polli","Fish"
"14306","Nothobranchius prognathus","Fish"
"14307","Nothobranchius rachovii","Fish"
"14308","Nothobranchius robustus","Fish"
"14309","Nothobranchius rosenstocki","Fish"
"14310","Nothobranchius rubripinnis","Fish"
"14311","Nothobranchius rubroreticulatus","Fish"
"14312","Nothobranchius rungwaensis","Fish"
"14313","Nothobranchius ruudwildekampi","Fish"
"14314","Nothobranchius sagittae","Fish"
"14315","Nothobranchius sainthousei","Fish"
"14316","Nothobranchius seegersi","Fish"
"14317","Nothobranchius serengetiensis","Fish"
"14318","Nothobranchius skeltoni","Fish"
"14319","Nothobranchius sonjae","Fish"
"14320","Nothobranchius streltsovi","Fish"
"14321","Nothobranchius symoensi","Fish"
"14322","Nothobranchius taeniopygus","Fish"
"14323","Nothobranchius taiti","Fish"
"14324","Nothobranchius torgashevi","Fish"
"14325","Nothobranchius ugandensis","Fish"
"14326","Nothobranchius usanguensis","Fish"
"14327","Nothobranchius venustus","Fish"
"14328","Nothobranchius virgatus","Fish"
"14329","Nothobranchius vosseleri","Fish"
"14330","Nothobranchius wattersi","Fish"
"14331","Nothobranchius willerti","Fish"
"14332","Notholebias cruzi","Fish"
"14333","Notholebias fractifasciatus","Fish"
"14334","Notholebias minimus","Fish"
"14335","Notholebias vermiculatus","Fish"
"14336","Notoglanidium akiri","Fish"
"14337","Notoglanidium boutchangai","Fish"
"14338","Notoglanidium macrostoma","Fish"
"14339","Notoglanidium maculatum","Fish"
"14340","Notoglanidium pallidum","Fish"
"14341","Notoglanidium thomasi","Fish"
"14342","Notoglanidium walkeri","Fish"
"14343","Notopterus notopterus","Fish"
"14344","Notropis aguirrepequenoi","Fish"
"14345","Notropis albizonatus","Fish"
"14346","Notropis alborus","Fish"
"14347","Notropis altipinnis","Fish"
"14348","Notropis amabilis","Fish"
"14349","Notropis ammophilus","Fish"
"14350","Notropis amoenus","Fish"
"14351","Notropis amplamala","Fish"
"14352","Notropis anogenus","Fish"
"14353","Notropis ariommus","Fish"
"14354","Notropis asperifrons","Fish"
"14355","Notropis atherinoides","Fish"
"14356","Notropis atrocaudalis","Fish"
"14357","Notropis baileyi","Fish"
"14358","Notropis bairdi","Fish"
"14359","Notropis bifrenatus","Fish"
"14360","Notropis blennius","Fish"
"14361","Notropis boops","Fish"
"14362","Notropis boucardi","Fish"
"14363","Notropis braytoni","Fish"
"14364","Notropis buccata","Fish"
"14365","Notropis buccula","Fish"
"14366","Notropis buchanani","Fish"
"14367","Notropis cahabae","Fish"
"14368","Notropis calabazas","Fish"
"14369","Notropis calientis","Fish"
"14370","Notropis candidus","Fish"
"14371","Notropis chalybaeus","Fish"
"14372","Notropis chihuahua","Fish"
"14373","Notropis chiliticus","Fish"
"14374","Notropis chlorocephalus","Fish"
"14375","Notropis chrosomus","Fish"
"14376","Notropis cumingii","Fish"
"14377","Notropis cummingsae","Fish"
"14378","Notropis dorsalis","Fish"
"14379","Notropis edwardraneyi","Fish"
"14380","Notropis girardi","Fish"
"14381","Notropis greenei","Fish"
"14382","Notropis harperi","Fish"
"14383","Notropis heterodon","Fish"
"14384","Notropis heterolepis","Fish"
"14385","Notropis hudsonius","Fish"
"14386","Notropis hypsilepis","Fish"
"14387","Notropis jemezanus","Fish"
"14388","Notropis leuciodus","Fish"
"14389","Notropis longirostris","Fish"
"14390","Notropis lutipinnis","Fish"
"14391","Notropis maculatus","Fish"
"14392","Notropis mekistocholas","Fish"
"14393","Notropis melanostomus","Fish"
"14394","Notropis micropteryx","Fish"
"14395","Notropis nazas","Fish"
"14396","Notropis nubilus","Fish"
"14397","Notropis oxyrhynchus","Fish"
"14398","Notropis percobromus","Fish"
"14399","Notropis perpallidus","Fish"
"14400","Notropis petersoni","Fish"
"14401","Notropis photogenis","Fish"
"14402","Notropis potteri","Fish"
"14403","Notropis procne","Fish"
"14404","Notropis rafinesquei","Fish"
"14405","Notropis rubellus","Fish"
"14406","Notropis rubricroceus","Fish"
"14407","Notropis rupestris","Fish"
"14408","Notropis sabinae","Fish"
"14409","Notropis sallaei","Fish"
"14410","Notropis scabriceps","Fish"
"14411","Notropis scepticus","Fish"
"14412","Notropis semperasper","Fish"
"14413","Notropis shumardi","Fish"
"14414","Notropis simus","Fish"
"14415","Notropis spectrunculus","Fish"
"14416","Notropis stilbius","Fish"
"14417","Notropis stramineus","Fish"
"14418","Notropis telescopus","Fish"
"14419","Notropis texanus","Fish"
"14420","Notropis topeka","Fish"
"14421","Notropis tropicus","Fish"
"14422","Notropis uranoscopus","Fish"
"14423","Notropis volucellus","Fish"
"14424","Notropis wickliffi","Fish"
"14425","Notropis xaenocephalus","Fish"
"14426","Noturus albater","Fish"
"14427","Noturus baileyi","Fish"
"14428","Noturus crypticus","Fish"
"14429","Noturus elegans","Fish"
"14430","Noturus eleutherus","Fish"
"14431","Noturus exilis","Fish"
"14432","Noturus fasciatus","Fish"
"14433","Noturus flavater","Fish"
"14434","Noturus flavipinnis","Fish"
"14435","Noturus flavus","Fish"
"14436","Noturus funebris","Fish"
"14437","Noturus furiosus","Fish"
"14438","Noturus gilberti","Fish"
"14439","Noturus gladiator","Fish"
"14440","Noturus gyrinus","Fish"
"14441","Noturus hildebrandi","Fish"
"14442","Noturus insignis","Fish"
"14443","Noturus lachneri","Fish"
"14444","Noturus leptacanthus","Fish"
"14445","Noturus maydeni","Fish"
"14446","Noturus miurus","Fish"
"14447","Noturus munitus","Fish"
"14448","Noturus nocturnus","Fish"
"14449","Noturus phaeus","Fish"
"14450","Noturus placidus","Fish"
"14451","Noturus stanauli","Fish"
"14452","Noturus stigmosus","Fish"
"14453","Noturus taylori","Fish"
"14454","Novumbra hubbsi","Fish"
"14455","Occidentarius platypogon","Fish"
"14456","Ochetobius elongatus","Fish"
"14457","Ochmacanthus alternus","Fish"
"14458","Ochmacanthus batrachostoma","Fish"
"14459","Ochmacanthus orinoco","Fish"
"14460","Ochmacanthus reinhardtii","Fish"
"14461","Odaxothrissa ansorgii","Fish"
"14462","Odaxothrissa losera","Fish"
"14463","Odaxothrissa mento","Fish"
"14464","Odaxothrissa vittata","Fish"
"14465","Odontamblyopus rubicundus","Fish"
"14466","Odonteleotris macrodon","Fish"
"14467","Odontesthes bicudo","Fish"
"14468","Odontesthes hatcheri","Fish"
"14469","Odontesthes humensis","Fish"
"14470","Odontesthes ledae","Fish"
"14471","Odontesthes mauleanum","Fish"
"14472","Odontesthes mirinensis","Fish"
"14473","Odontesthes perugiae","Fish"
"14474","Odontesthes piquava","Fish"
"14475","Odontesthes regia","Fish"
"14476","Odontobutis hikimius","Fish"
"14477","Odontobutis obscurus","Fish"
"14478","Odontocharacidium aphanes","Fish"
"14479","Odontostilbe avanhandava","Fish"
"14480","Odontostilbe dialeptura","Fish"
"14481","Odontostilbe dierythrura","Fish"
"14482","Odontostilbe ecuadorensis","Fish"
"14483","Odontostilbe fugitiva","Fish"
"14484","Odontostilbe microcephala","Fish"
"14485","Odontostilbe mitoptera","Fish"
"14486","Odontostilbe nareuda","Fish"
"14487","Odontostilbe paraguayensis","Fish"
"14488","Odontostilbe parecis","Fish"
"14489","Odontostilbe pequira","Fish"
"14490","Odontostilbe pulchra","Fish"
"14491","Odontostilbe roloffi","Fish"
"14492","Odontostilbe splendida","Fish"
"14493","Odontostilbe weitzmani","Fish"
"14494","Oligolepis acutipennis","Fish"
"14495","Oligolepis jaarmani","Fish"
"14496","Oligolepis stomias","Fish"
"14497","Oligosarcus acutirostris","Fish"
"14498","Oligosarcus argenteus","Fish"
"14499","Oligosarcus bolivianus","Fish"
"14500","Oligosarcus brevioris","Fish"
"14501","Oligosarcus hepsetus","Fish"
"14502","Oligosarcus itau","Fish"
"14503","Oligosarcus jacuiensis","Fish"
"14504","Oligosarcus jenynsii","Fish"
"14505","Oligosarcus longirostris","Fish"
"14506","Oligosarcus macrolepis","Fish"
"14507","Oligosarcus menezesi","Fish"
"14508","Oligosarcus oligolepis","Fish"
"14509","Oligosarcus paranensis","Fish"
"14510","Oligosarcus perdido","Fish"
"14511","Oligosarcus pintoi","Fish"
"14512","Oligosarcus planaltinae","Fish"
"14513","Oligosarcus robustus","Fish"
"14514","Oligosarcus schindleri","Fish"
"14515","Oligosarcus solitarius","Fish"
"14516","Oliotius oligolepis","Fish"
"14517","Oloplotosus luteus","Fish"
"14518","Oloplotosus torobo","Fish"
"14519","Olyra kempi","Fish"
"14520","Ompok argestes","Fish"
"14521","Ompok bimaculatus","Fish"
"14522","Ompok binotatus","Fish"
"14523","Ompok borneensis","Fish"
"14524","Ompok brevirictus","Fish"
"14525","Ompok ceylonensis","Fish"
"14526","Ompok eugeneiatus","Fish"
"14527","Ompok fumidus","Fish"
"14528","Ompok hypophthalmus","Fish"
"14529","Ompok karunkodu","Fish"
"14530","Ompok leiacanthus","Fish"
"14531","Ompok miostoma","Fish"
"14532","Ompok pabda","Fish"
"14533","Ompok pabo","Fish"
"14534","Ompok pluriradiatus","Fish"
"14535","Ompok rhadinurus","Fish"
"14536","Ompok sabanus","Fish"
"14537","Ompok siluroides","Fish"
"14538","Ompok supernus","Fish"
"14539","Ompok taytayensis","Fish"
"14540","Ompok urbaini","Fish"
"14541","Ompok weberi","Fish"
"14542","Oncorhynchus chrysogaster","Fish"
"14543","Oncorhynchus gilae","Fish"
"14544","Oncorhynchus nerka","Fish"
"14545","Onychostoma fusiforme","Fish"
"14546","Onychostoma gerlachi","Fish"
"14547","Onychostoma macrolepis","Fish"
"14548","Onychostoma meridionale","Fish"
"14549","Ophichthus apicalis","Fish"
"14550","Ophichthus macrochir","Fish"
"14551","Ophidion fulvum","Fish"
"14552","Ophisternon aenigmaticum","Fish"
"14553","Ophisternon afrum","Fish"
"14554","Ophisternon bengalense","Fish"
"14555","Ophisternon candidum","Fish"
"14556","Ophisternon gutturale","Fish"
"14557","Ophisternon infernale","Fish"
"14558","Ophthalmolebias bokermanni","Fish"
"14559","Ophthalmolebias constanciae","Fish"
"14560","Ophthalmolebias ilheusensis","Fish"
"14561","Ophthalmolebias rosaceus","Fish"
"14562","Ophthalmolebias suzarti","Fish"
"14563","Opisthopterus tardoore","Fish"
"14564","Opsaridium loveridgii","Fish"
"14565","Opsaridium microcephalum","Fish"
"14566","Opsaridium microlepis","Fish"
"14567","Opsaridium peringueyi","Fish"
"14568","Opsaridium ubangiense","Fish"
"14569","Opsaridium zambezense","Fish"
"14570","Opsariichthys bidens","Fish"
"14571","Opsarius barnoides","Fish"
"14572","Opsarius bernatziki","Fish"
"14573","Opsarius dimorphicus","Fish"
"14574","Opsarius koratensis","Fish"
"14575","Opsarius ornatus","Fish"
"14576","Opsarius pulchellus","Fish"
"14577","Opsopoeodus emiliae","Fish"
"14578","Oregonichthys crameri","Fish"
"14579","Oregonichthys kalawatseti","Fish"
"14580","Oreichthys cosuatis","Fish"
"14581","Oreichthys duospilus","Fish"
"14582","Oreichthys incognito","Fish"
"14583","Oreinus dainellii","Fish"
"14584","Oreoglanis heteropogon","Fish"
"14585","Oreoglanis hypsiurus","Fish"
"14586","Oreoglanis infulatus","Fish"
"14587","Oreoglanis lepturus","Fish"
"14588","Oreoglanis macropterus","Fish"
"14589","Oreoglanis siamensis","Fish"
"14590","Oreoleuciscus humilis","Fish"
"14591","Oreoleuciscus potanini","Fish"
"14592","Orestias agassii","Fish"
"14593","Orestias ctenolepis","Fish"
"14594","Orestias elegans","Fish"
"14595","Orestias empyraeus","Fish"
"14596","Orestias gymnota","Fish"
"14597","Orestias jussiei","Fish"
"14598","Orestias olivaceus","Fish"
"14599","Orestias pentlandii","Fish"
"14600","Orestias polonorum","Fish"
"14601","Orestias silustani","Fish"
"14602","Orinocodoras eigenmanni","Fish"
